Country Name,Country Code,Series Name,Series Code,1960 [YR1960],1961 [YR1961],1962 [YR1962],1963 [YR1963],1964 [YR1964],1965 [YR1965],1966 [YR1966],1967 [YR1967],1968 [YR1968],1969 [YR1969],1970 [YR1970],1971 [YR1971],1972 [YR1972],1973 [YR1973],1974 [YR1974],1975 [YR1975],1976 [YR1976],1977 [YR1977],1978 [YR1978],1979 [YR1979],1980 [YR1980],1981 [YR1981],1982 [YR1982],1983 [YR1983],1984 [YR1984],1985 [YR1985],1986 [YR1986],1987 [YR1987],1988 [YR1988],1989 [YR1989],1990 [YR1990],1991 [YR1991],1992 [YR1992],1993 [YR1993],1994 [YR1994],1995 [YR1995],1996 [YR1996],1997 [YR1997],1998 [YR1998],1999 [YR1999],2000 [YR2000],2001 [YR2001],2002 [YR2002],2003 [YR2003],2004 [YR2004],2005 [YR2005],2006 [YR2006],2007 [YR2007],2008 [YR2008],2009 [YR2009],2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019],2020 [YR2020],2021 [YR2021],2022 [YR2022],2023 [YR2023],2024 [YR2024],2025 [YR2025],2026 [YR2026],2027 [YR2027],2028 [YR2028],2029 [YR2029],2030 [YR2030],2031 [YR2031],2032 [YR2032],2033 [YR2033],2034 [YR2034],2035 [YR2035],2036 [YR2036],2037 [YR2037],2038 [YR2038],2039 [YR2039],2040 [YR2040],2041 [YR2041],2042 [YR2042],2043 [YR2043],2044 [YR2044],2045 [YR2045],2046 [YR2046],2047 [YR2047],2048 [YR2048],2049 [YR2049],2050 [YR2050]
Small states,SST,Rural population (% of total population),SP.RUR.TOTL.ZS,70.6117430982289,70.1410821030701,69.6538755375832,69.1553000314042,68.6327554075257,68.1000057947538,67.570550779384,67.0799346356679,66.5756202564608,66.0598978285919,65.5371792114909,65.0099756267151,64.4759427375447,63.946620919802,63.372990706617,62.775148214665,62.164037598336,61.5810582330542,60.9983986920561,60.4297698283108,59.8620409472834,59.3772165274002,58.8858490428267,58.4719518776478,58.0346219800972,57.5643191037294,57.0510814302899,56.4743431707598,55.8733855208212,55.2833890115527,54.7156262161637,54.197463148403,53.8615518521136,53.5773610079567,53.2955602472972,52.9811943444673,52.6350116228401,52.2815639232015,51.9210282169096,51.5263681237326,51.1043673468811,50.682912231966,50.2588962143057,49.806230101921,49.3072565978188,48.7430155435247,48.1157624016296,47.3837808506729,46.6215306146692,45.889343201476,45.2126780795023,44.5961945103801,44.0496195056,43.5606805535622,43.0878149763563,42.6227874968525,42.1664180102887,41.7181133851605,41.2750892966566,40.8415486725814,40.437420144194,40.0393463004801,39.6488148156746,39.2633651317297,38.8775917171809,38.4947550637576,38.1106989524755,37.7294219284299,37.3469746342513,36.9724858108539,36.5987845724009,36.2276721556575,35.8627108159159,35.5000335424661,35.1376643168444,34.7793046536582,34.4220213753368,34.0675801253357,33.7147533093123,33.3660891191117,33.0207883757841,32.676739514514,32.3372860109391,31.9963178394268,31.6570786723472,31.319720741369,30.9850451438591,30.6500232236317,30.31918110638,29.9864505087882,29.6567523682524
Solomon Islands,SLB,Rural population,SP.RUR.TOTL,111051,114049,117136,120314,123567,126904,130305,133796,137453,141406,145961,151277,157024,163094,169374,175754,182001,187968,193972,200032,206163,212376,218628,224880,231057,237121,243043,249258,255747,262373,269212,276288,283581,291084,298768,306596,314579,322710,330976,339356,347406,355261,363163,371020,378694,386122,393238,400133,407027,414262,422035,430466,439457,448881,458532,468261,478063,487930,497811,507659,517000,527000,537000,546000,556000,565000,575000,584000,594000,603000,613000,623000,632000,642000,652000,663000,673000,683000,693000,704000,714000,724000,734000,743000,753000,763000,772000,782000,791000,800000,809000
Solomon Islands,SLB,Rural population (% of total population),SP.RUR.TOTL.ZS,94.232,93.962,93.679,93.384,93.076,92.755,92.421,92.072,91.708,91.33,91.083,91.042,91.001,90.959,90.917,90.875,90.729,90.417,90.096,89.765,89.424,89.073,88.712,88.341,87.959,87.567,87.163,86.889,86.702,86.514,86.323,86.13,85.935,85.738,85.538,85.336,85.131,84.924,84.715,84.504,84.187,83.799,83.403,82.999,82.587,82.168,81.741,81.306,80.862,80.411,79.952,79.492,79.03,78.567,78.104,77.64,77.177,76.714,76.251,75.79,75.33,74.872,74.416,73.963,73.512,73.065,72.62,72.18,71.743,71.311,70.884,70.462,70.044,69.633,69.228,68.829,68.436,68.041,67.644,67.243,66.84,66.435,66.027,65.617,65.205,64.79,64.373,63.954,63.533,63.109,62.684
Somalia,SOM,Rural population,SP.RUR.TOTL,2278858,2312220,2346167,2380896,2417343,2455872,2499609,2549349,2598415,2637761,2663409,2665007,2650382,2654595,2723653,2890895,3177223,3553632,3963968,4330762,4600114,4751745,4805370,4795763,4775560,4782557,4828025,4897810,4975888,5042357,5082274,5091312,5080578,5069090,5082153,5137390,5240744,5384900,5557762,5741348,5922496,6098424,6271836,6403967,6530866,6653503,6770496,7268116,7292947,7306567,7309433,7302018,7431198,7561665,7694528,7830601,7970045,8112863,8258837,8408044,8560000,8715000,8872000,9030000,9190000,9350000,9510000,9670000,9828000,9985000,10141000,10295000,10446000,10595000,10741000,10884000,11024000,11161000,11295000,11426000,11555000,11681000,11802000,11920000,12035000,12146000,12254000,12358000,12459000,12556000,12650000
Somalia,SOM,Rural population (% of total population),SP.RUR.TOTL.ZS,82.688,82.165,81.628,81.08,80.547,80.036,79.513,78.98,78.437,77.885,77.322,76.749,76.165,75.573,74.97,74.502,74.252,74.001,73.748,73.493,73.237,72.979,72.72,72.459,72.196,71.933,71.667,71.373,71.031,70.688,70.342,69.993,69.641,69.289,68.933,68.575,68.215,67.853,67.489,67.122,66.753,66.383,66.01,65.244,64.469,63.689,62.9,65.596,63.989,62.355,60.69,59,58.442,57.883,57.321,56.755,56.184,55.609,55.029,54.446,53.859,53.269,52.676,52.08,51.481,50.881,50.278,49.674,49.069,48.462,47.856,47.249,46.643,46.038,45.434,44.833,44.233,43.637,43.046,42.46,41.881,41.303,40.727,40.154,39.583,39.015,38.45,37.888,37.329,36.774,36.222
South Africa,ZAF,Rural population,SP.RUR.TOTL,9128066,9324278,9538722,9760591,9989722,10225891,10468777,10718501,10975778,11241587,11518437,11815632,12122914,12437442,12755290,13074034,13391517,13709433,14033830,14373089,14728154,15079855,15450296,15830992,16211192,16544660,16779798,16998296,17209274,17424278,17650628,17896133,18161430,18421371,18657845,18859071,19022394,19151344,19250772,19326728,19385129,19427946,19430457,19413695,19392871,19374406,19358447,19345326,19337333,19339257,19350793,19373634,19404873,19439262,19466373,19480493,19479624,19465654,19439954,19408553,19362000,19305000,19238000,19162000,19076000,18983000,18884000,18778000,18665000,18547000,18425000,18298000,18166000,18030000,17892000,17749000,17604000,17457000,17309000,17156000,16999000,16838000,16674000,16507000,16337000,16163000,15987000,15808000,15626000,15443000,15256000
South Africa,ZAF,Rural population (% of total population),SP.RUR.TOTL.ZS,53.381,53.207,53.094,52.98,52.866,52.752,52.638,52.524,52.41,52.296,52.191,52.131,52.071,52.011,51.951,51.891,51.831,51.771,51.711,51.651,51.575,51.409,51.244,51.078,50.912,50.628,50.095,49.561,49.028,48.495,47.963,47.446,46.962,46.479,45.996,45.514,45.033,44.551,44.07,43.589,43.109,42.632,42.102,41.554,41.007,40.464,39.923,39.384,38.846,38.313,37.782,37.254,36.728,36.207,35.688,35.172,34.659,34.15,33.645,33.144,32.646,32.153,31.665,31.181,30.702,30.227,29.758,29.294,28.835,28.382,27.935,27.494,27.058,26.629,26.207,25.791,25.383,24.982,24.59,24.201,23.816,23.435,23.059,22.687,22.319,21.955,21.596,21.241,20.89,20.544,20.202
South Asia,SAS,Rural population,SP.RUR.TOTL,476925528,486226857,495538772,505164318,515094443,525330698,535866614,546697476,557800137,569140298,580691836,592259665,603445601,614823484,626361300,638003851,649918290,662072507,674425737,686928716,699517269,712792036,727447980,742296365,757288709,772401206,787588065,802845939,818183616,833710561,849386664,865355188,881760717,898216306,914623788,930920866,947036118,962976709,978775258,994492149,1010086912,1025021275,1038823510,1052316232,1065387999,1077998859,1090131408,1101778773,1112927344,1123593161,1133760097,1143403329,1152344627,1160872625,1168976369,1176700584,1184090358,1191085806,1197635168,1203683978,1209143000,1214058000,1218443000,1222237000,1225436000,1227974000,1229849000,1231042000,1231572000,1231436000,1230621000,1229139000,1226995000,1224158000,1220653000,1216469000,1211642000,1206215000,1200177000,1193597000,1186454000,1178812000,1170666000,1162043000,1152983000,1143529000,1133699000,1123498000,1112942000,1102060000,1090853000
South Asia,SAS,Rural population (% of total population),SP.RUR.TOTL.ZS,83.2563934533686,83.1242666917189,82.9361299086931,82.7462248644524,82.5546837954733,82.3630620029713,82.1699599924898,81.9748749312046,81.7766244866469,81.5730712797935,81.3622813979731,81.1194998625032,80.7920919462696,80.4558534032844,80.1007776656001,79.7170438743168,79.3267671476872,78.9290390325003,78.5218744110658,78.1034954020772,77.6705854183442,77.2903327757452,77.0344467534556,76.7757942339849,76.5148145898175,76.2532283318137,75.9898950220869,75.7252850307387,75.4586219143382,75.1969653567811,74.9351797620914,74.6861427373212,74.4646490732233,74.2420920682794,74.0170207674074,73.7896243178275,73.5575635834656,73.3223713919249,73.0864155610556,72.8529423780807,72.6186973761845,72.346461437713,72.0083033309995,71.6678287166023,71.3226713060833,70.9741357394133,70.6221725108926,70.2663617858693,69.9070213531872,69.5460552123892,69.1826327502892,68.8161088260909,68.4392927359947,68.0555543235686,67.6631540821271,67.2624387081595,66.8536749076722,66.4358628594987,66.0076387543573,65.5681026430702,65.1175219728348,64.6555391458743,64.1830784297406,63.6988612598461,63.2045539136247,62.6982528711335,62.1809259370865,61.6517518618847,61.1123744459138,60.5627817142497,60.0024616804968,59.4322133661487,58.8528403296733,58.2634620615276,57.6659591933918,57.060145743361,56.4478433743415,55.8307210076052,55.2076583617534,54.5813725804468,53.9504383395266,53.3171748753133,52.6810016897851,52.0424792007968,51.4025075350561,50.7623097849971,50.1221195168254,49.4817129555043,48.8412197697453,48.2013567987684,47.5615250813037
South Asia (IDA & IBRD),TSA,Rural population,SP.RUR.TOTL,476925528,486226857,495538772,505164318,515094443,525330698,535866614,546697476,557800137,569140298,580691836,592259665,603445601,614823484,626361300,638003851,649918290,662072507,674425737,686928716,699517269,712792036,727447980,742296365,757288709,772401206,787588065,802845939,818183616,833710561,849386664,865355188,881760717,898216306,914623788,930920866,947036118,962976709,978775258,994492149,1010086912,1025021275,1038823510,1052316232,1065387999,1077998859,1090131408,1101778773,1112927344,1123593161,1133760097,1143403329,1152344627,1160872625,1168976369,1176700584,1184090358,1191085806,1197635168,1203683978,1209143000,1214058000,1218443000,1222237000,1225436000,1227974000,1229849000,1231042000,1231572000,1231436000,1230621000,1229139000,1226995000,1224158000,1220653000,1216469000,1211642000,1206215000,1200177000,1193597000,1186454000,1178812000,1170666000,1162043000,1152983000,1143529000,1133699000,1123498000,1112942000,1102060000,1090853000
South Asia (IDA & IBRD),TSA,Rural population (% of total population),SP.RUR.TOTL.ZS,83.2563934533686,83.1242666917189,82.9361299086931,82.7462248644524,82.5546837954733,82.3630620029713,82.1699599924898,81.9748749312046,81.7766244866469,81.5730712797935,81.3622813979731,81.1194998625031,80.7920919462696,80.4558534032844,80.1007776656001,79.7170438743168,79.3267671476872,78.9290390325003,78.5218744110658,78.1034954020772,77.6705854183442,77.2903327757452,77.0344467534556,76.7757942339849,76.5148145898175,76.2532283318137,75.9898950220869,75.7252850307386,75.4586219143383,75.1969653567811,74.9351797620914,74.6861427373212,74.4646490732233,74.2420920682794,74.0170207674074,73.7896243178275,73.5575635834656,73.3223713919249,73.0864155610556,72.8529423780807,72.6186973761845,72.346461437713,72.0083033309995,71.6678287166023,71.3226713060833,70.9741357394133,70.6221725108926,70.2663617858693,69.9070213531872,69.5460552123892,69.1826327502892,68.8161088260909,68.4392927359947,68.0555543235686,67.6631540821271,67.2624387081595,66.8536749076722,66.4358628594987,66.0076387543573,65.5681026430702,65.1175219728348,64.6555391458743,64.1830784297406,63.6988612598461,63.2045539136247,62.6982528711335,62.1809259370865,61.6517518618847,61.1123744459138,60.5627817142497,60.0024616804968,59.4322133661487,58.8528403296733,58.2634620615276,57.6659591933918,57.060145743361,56.4478433743415,55.8307210076052,55.2076583617534,54.5813725804468,53.9504383395266,53.3171748753133,52.6810016897851,52.0424792007968,51.4025075350561,50.7623097849971,50.1221195168254,49.4817129555043,48.8412197697453,48.2013567987684,47.5615250813037
South Sudan,SSD,Rural population,SP.RUR.TOTL,2594043,2642616,2693564,2746852,2802610,2860879,2921672,2985132,3051275,3120299,3192367,3267586,3346190,3428252,3514011,3603585,3695612,3790070,3889785,3998763,4119027,4251166,4391626,4521831,4624497,4706817,4770785,4817614,4838183,4821695,4763422,4657336,4514307,4375382,4306376,4305690,4386574,4539134,4741933,4962149,5176246,5375396,5567212,5764171,5985422,6243218,6540453,6866642,7203169,7523988,7810170,8058027,8271244,8448156,8588930,8695542,8764369,8799964,8822993,8860863,8933000,9047000,9197000,9371000,9551000,9725000,9888000,10045000,10198000,10349000,10500000,10651000,10799000,10945000,11086000,11224000,11357000,11487000,11613000,11735000,11853000,11967000,12076000,12181000,12282000,12377000,12467000,12553000,12633000,12707000,12776000
South Sudan,SSD,Rural population (% of total population),SP.RUR.TOTL.ZS,91.252,91.263,91.275,91.286,91.298,91.31,91.321,91.333,91.344,91.355,91.367,91.378,91.39,91.401,91.413,91.424,91.435,91.447,91.458,91.469,91.481,91.492,91.503,91.292,90.739,90.156,89.539,88.889,88.203,87.483,86.724,85.926,85.088,84.374,84.251,84.127,84.003,83.877,83.751,83.624,83.496,83.368,83.239,83.109,82.977,82.846,82.713,82.58,82.445,82.299,82.14,81.968,81.783,81.585,81.374,81.148,80.908,80.654,80.385,80.101,79.801,79.486,79.154,78.805,78.44,78.057,77.656,77.237,76.8,76.344,75.869,75.375,74.862,74.33,73.78,73.221,72.655,72.081,71.5,70.911,70.316,69.713,69.104,68.488,67.865,67.236,66.601,65.96,65.312,64.66,64.001
Spain,ESP,Rural population,SP.RUR.TOTL,13227520,13124738,12934262,12735859,12549483,12373341,12186583,12022749,11865098,11668253,11484091,11346103,11232265,11118088,11000753,10881129,10757865,10631094,10496542,10353322,10201721,10089484,10060595,10020407,9972794,9920133,9860687,9797703,9730502,9658018,9580406,9535852,9550559,9567936,9581167,9590975,9598296,9606162,9613419,9619750,9630000,9663982,9722744,9796815,9862593,9925418,9988509,10067486,10120932,10102486,10041047,9968815,9868179,9728205,9590865,9473817,9371187,9281373,9209330,9149372,9034000,8913000,8788000,8661000,8531000,8401000,8271000,8140000,8008000,7876000,7743000,7610000,7477000,7344000,7211000,7079000,6947000,6816000,6685000,6556000,6427000,6301000,6175000,6051000,5927000,5805000,5683000,5563000,5444000,5326000,5208000
Spain,ESP,Rural population (% of total population),SP.RUR.TOTL.ZS,43.433,42.697,41.692,40.694,39.702,38.722,37.749,36.786,35.832,34.892,33.962,33.152,32.459,31.776,31.099,30.43,29.769,29.117,28.473,27.838,27.211,26.721,26.485,26.251,26.018,25.787,25.556,25.327,25.1,24.874,24.649,24.472,24.39,24.308,24.226,24.144,24.062,23.981,23.9,23.819,23.738,23.657,23.467,23.222,22.978,22.737,22.498,22.26,22.024,21.79,21.558,21.327,21.098,20.867,20.634,20.398,20.16,19.92,19.679,19.435,19.19,18.944,18.696,18.448,18.198,17.947,17.696,17.444,17.192,16.94,16.687,16.435,16.183,15.931,15.68,15.43,15.181,14.933,14.687,14.444,14.204,13.968,13.735,13.506,13.279,13.056,12.836,12.619,12.405,12.195,11.987
Sri Lanka,LKA,Rural population,SP.RUR.TOTL,8252001,8433914,8617878,8804836,9003960,9209759,9422398,9640410,9860219,10077339,10288499,10491839,10688354,10880452,11072127,11265877,11462832,11661588,11859346,12052331,12238116,12420477,12608682,12792947,12977443,13165389,13357303,13551173,13744584,13933279,14114441,14288112,14454800,14610702,14751884,14875635,14979993,15067267,15146671,15229986,15326278,15438591,15564707,15699502,15835620,15967669,16093973,16216506,16335508,16452578,16568833,16683868,16708467,16838942,16992664,17141717,17320519,17501735,17666251,17750912,17800000,17840000,17871000,17893000,17903000,17904000,17894000,17875000,17847000,17810000,17766000,17713000,17652000,17583000,17504000,17417000,17319000,17212000,17095000,16972000,16844000,16709000,16569000,16423000,16272000,16115000,15953000,15785000,15613000,15435000,15253000
Sri Lanka,LKA,Rural population (% of total population),SP.RUR.TOTL.ZS,83.569,83.408,83.247,83.084,82.986,82.89,82.793,82.696,82.598,82.5,82.402,82.303,82.204,82.104,82.004,81.903,81.802,81.701,81.599,81.496,81.393,81.324,81.34,81.356,81.371,81.387,81.403,81.418,81.434,81.449,81.465,81.48,81.496,81.511,81.527,81.542,81.558,81.573,81.589,81.604,81.62,81.635,81.651,81.666,81.681,81.697,81.712,81.728,81.743,81.758,81.774,81.789,81.804,81.802,81.782,81.744,81.689,81.616,81.524,81.415,81.287,81.14,80.974,80.789,80.584,80.359,80.113,79.847,79.558,79.248,78.915,78.558,78.178,77.774,77.344,76.889,76.409,75.902,75.37,74.829,74.28,73.724,73.159,72.587,72.008,71.421,70.827,70.225,69.617,69.001,68.379
St. Kitts and Nevis,KNA,Rural population,SP.RUR.TOTL,37046,36723,36232,35600,34851,34026,33110,32131,31144,30246,29556,29222,29031,28943,28876,28764,28600,28394,28160,27921,27700,27602,27509,27399,27273,27116,26913,26681,26468,26337,26326,26460,26741,27115,27508,27891,28233,28569,28895,29242,29633,30063,30509,30967,31421,31846,32240,32605,32952,33308,33660,34025,34387,34744,35094,35419,35732,36023,36300,36562,37000,37000,37000,37000,37000,38000,38000,38000,38000,38000,38000,38000,38000,38000,37000,37000,37000,37000,37000,37000,36000,36000,36000,36000,35000,35000,35000,34000,34000,34000,34000
St. Kitts and Nevis,KNA,Rural population (% of total population),SP.RUR.TOTL.ZS,72.356,71.731,71.097,70.455,69.803,69.145,68.479,67.804,67.122,66.433,65.859,65.683,65.505,65.328,65.151,64.973,64.794,64.615,64.436,64.256,64.118,64.246,64.374,64.502,64.63,64.757,64.884,65.011,65.138,65.265,65.391,65.526,65.717,65.907,66.096,66.285,66.474,66.661,66.849,67.035,67.222,67.402,67.545,67.688,67.83,67.972,68.114,68.256,68.397,68.537,68.678,68.818,68.938,69.036,69.115,69.173,69.21,69.227,69.224,69.201,69.157,69.094,69.009,68.904,68.779,68.632,68.465,68.277,68.068,67.837,67.584,67.31,67.013,66.695,66.353,65.989,65.602,65.193,64.78,64.366,63.949,63.53,63.109,62.686,62.261,61.835,61.406,60.976,60.544,60.11,59.675
St. Lucia,LCA,Rural population,SP.RUR.TOTL,70448,71034,71736,72542,73422,74350,75333,76359,77390,78329,79148,79817,80350,80837,81360,82001,82784,83691,84658,85629,86552,87408,88216,89026,89934,90993,92220,93578,94992,96327,97513,98596,100127,101581,103060,104623,106320,108105,109918,111641,113199,114722,117426,120051,122765,125692,128885,132294,135786,139132,141966,143156,144055,144742,145343,145961,146615,147276,147916,148510,149000,149000,150000,150000,150000,151000,151000,151000,151000,151000,150000,150000,150000,149000,149000,148000,148000,147000,146000,145000,144000,143000,143000,142000,140000,139000,138000,137000,136000,135000,134000
St. Lucia,LCA,Rural population (% of total population),SP.RUR.TOTL.ZS,78.54,78.304,78.066,77.826,77.584,77.34,77.095,76.847,76.597,76.346,76.093,75.838,75.581,75.323,75.062,74.8,74.535,74.27,74.002,73.732,73.46,73.188,72.913,72.636,72.357,72.077,71.795,71.512,71.226,70.939,70.651,70.428,70.631,70.833,71.035,71.235,71.435,71.634,71.832,72.029,72.226,72.527,73.671,74.784,75.867,76.915,77.932,78.916,79.869,80.787,81.55,81.55,81.55,81.539,81.518,81.485,81.442,81.388,81.322,81.246,81.159,81.06,80.95,80.828,80.694,80.549,80.391,80.221,80.039,79.844,79.636,79.414,79.179,78.931,78.668,78.391,78.1,77.793,77.472,77.147,76.819,76.487,76.153,75.815,75.473,75.129,74.781,74.43,74.076,73.719,73.358
St. Martin (French part),MAF,Rural population,SP.RUR.TOTL,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
St. Martin (French part),MAF,Rural population (% of total population),SP.RUR.TOTL.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
St. Vincent and the Grenadines,VCT,Rural population,SP.RUR.TOTL,59969,60481,60887,61200,61466,61711,61937,62137,62332,62530,62738,62962,63198,63446,63668,63878,64061,64218,64350,64440,64493,64505,64469,64395,64291,64165,64016,63843,63621,63340,62976,62565,62281,61943,61568,61169,60746,60313,59872,59458,59081,58752,58465,58189,57885,57531,57112,56653,56169,55693,55252,54856,54484,54144,53823,53522,53227,52954,52683,52404,52000,52000,51000,51000,51000,50000,50000,50000,49000,49000,48000,48000,47000,47000,46000,46000,45000,45000,44000,44000,43000,43000,42000,42000,41000,41000,40000,39000,39000,38000,38000
St. Vincent and the Grenadines,VCT,Rural population (% of total population),SP.RUR.TOTL.ZS,74.057,73.606,73.149,72.686,72.219,71.748,71.271,70.79,70.303,69.813,69.317,68.818,68.313,67.805,67.292,66.775,66.253,65.729,65.2,64.667,64.13,63.591,63.047,62.5,61.95,61.398,60.842,60.283,59.72,59.157,58.591,58.051,57.694,57.337,56.979,56.62,56.259,55.9,55.539,55.177,54.814,54.452,54.086,53.717,53.344,52.968,52.588,52.206,51.82,51.431,51.039,50.644,50.246,49.846,49.442,49.036,48.627,48.216,47.802,47.386,46.968,46.548,46.125,45.701,45.275,44.848,44.42,43.99,43.561,43.133,42.707,42.281,41.856,41.433,41.011,40.59,40.17,39.752,39.336,38.921,38.507,38.096,37.686,37.277,36.871,36.466,36.064,35.663,35.264,34.867,34.473
Sub-Saharan Africa,SSF,Rural population,SP.RUR.TOTL,193852416,197703770,201696462,205794621,209991467,214291872,218733005,223291825,227979729,232814111,237868093,243014961,248309187,253788479,259468238,265308432,271296680,277502625,283869500,290606925,297586190,304515199,311565448,318691294,325843891,332991126,340221413,347599551,355069413,362610067,370045037,377909168,385862132,393934303,402389214,411053920,419884520,428817872,437959665,447264397,456723104,465910396,475180114,484619971,494263871,504083420,514207023,524930650,535197701,545633339,556190119,566871280,577826329,588918656,600085476,611300373,622553374,633823798,645077217,656284579,667403000,678425000,689332000,700143000,710872000,721521000,732084000,742549000,752898000,763097000,773157000,783043000,792765000,802298000,811632000,820777000,829718000,838400000,846816000,854954000,862810000,870375000,877625000,884559000,891160000,897399000,903279000,908811000,913960000,918735000,923138000
